#### SCAN DATA ####,#### SCAN DATA ####,#### SCAN DATA ####,#### SCAN DATA ####,#### SCAN DATA ####,#### SCAN DATA ####,#### SCAN DATA ####,#### SCAN DATA ####,#### SCAN DATA ####,#### SCAN DATA ####,#### SCAN DATA ####,#### SCAN DATA ####,#### SCAN DATA ####,#### SCAN DATA ####,#### SCAN DATA ####,#### SCAN DATA ####,#### SCAN DATA ####,#### SCAN DATA ####,#### SCAN DATA ####,#### SCAN DATA ####,#### SCAN DATA ####,#### SCAN DATA ####,#### SCAN DATA ####,#### SCAN DATA ####,#### SCAN DATA ####,#### SCAN DATA ####,#### SCAN DATA ####,#### SCAN DATA ####,#### SCAN DATA ####,#### SCAN DATA ####,#### SCAN DATA ####,#### SCAN DATA ####,#### SCAN DATA ####,#### SCAN DATA ####,#### SCAN DATA ####,#### SCAN DATA ####,#### SCAN DATA ####,#### SCAN DATA ####,#### SCAN DATA ####,#### SCAN DATA ####,#### SCAN DATA ####,#### SCAN DATA ####,#### SCAN DATA ####,#### SCAN DATA ####,#### SCAN DATA ####,#### SCAN DATA ####,#### SCAN DATA ####,#### SCAN DATA ####,#### SCAN DATA ####,#### SCAN DATA ####,#### SCAN DATA ####,#### SCAN DATA ####,#### SCAN DATA ####,#### SCAN DATA ####,#### SCAN DATA ####,#### SCAN DATA ####
32.96447292,34.55633803,15.36593826,24.94740006,34.06161137,29.38709677,35.44541485,25.45726496,44.53246753,23.43493151,27.12871287,20.37656904,28.31225296,41.5625,32.38965517,22.73913043,20.69516729,28.55555556,22.68398268,37.23504274,36.34913793,37.31092437,29.66903915,32.06574394,26.58122744,17.30909091,22.32638889,31.58264463,24.90572391,31.71825397,29.27659574,47.24336283,24.0387931,29.77007299,23.71186875,28.02999118,18.01400382,19.13396861,25.95190381,18.99249309,18.71882384,20.35840066,18.04433395,18.18245125,18.5,18.02664446,20.14388489,17.25088046,17.96057619,29.8458511,27.39116517,18.02723464,28.00731261,18.96208825,18.9182261,19.66155235
33.02271404,34.85915493,15.35553243,26.26991283,35.2464455,30.92165899,37.19213974,27.33760684,48.73160173,23.46917808,28.52970297,20.66945607,28.33992095,42.06696429,35.03448276,23.8826087,21.2267658,28.86206897,23.03030303,40.72649573,37.64224138,40.22268908,30.22419929,34.34948097,29.81949458,17.61090909,22.77777778,33.8553719,26.45454545,33.16269841,30.25531915,49.76548673,24.42672414,30.2810219,25.92412202,32.25521905,18.49140675,19.89069507,29.85971944,19.58514421,19.1992649,21.55168842,18.29293557,18.68616527,19.1322314,18.48459617,21.86783906,17.53262896,18.15264089,32.63365038,30.3681178,18.35544693,31.72577697,19.86119743,19.67956934,20.86191336
33.19743739,35.47183099,15.53936871,28.22362489,37.09478673,33.14746544,39.55021834,29.92735043,54.22943723,23.61986301,30.84158416,21.12970711,28.49802372,43.06696429,38.21724138,25.83913043,22.19330855,29.45210728,23.70995671,44.14529915,39.96982759,44.80252101,31.46975089,36.9100346,33.0433213,18.09818182,23.70486111,37.39669421,28.49494949,35.52777778,31.98723404,52.43362832,25.14224138,31.35036496,27.98513202,36.31284916,19.31890516,21.16872197,33.69071476,20.58474911,20.07613547,22.80298322,18.7901388,19.61467038,20.17768595,19.28809326,24.1593392,18.10648436,18.53171595,35.444408,33.12099872,18.94902235,35.41864717,21.44188937,21.04588567,22.80234657
33.17996506,35.91549296,15.70239334,30.35767959,39.33649289,35.9124424,42.18340611,33.04700855,59.85714286,24.00684932,33.81188119,21.9790795,28.78656126,44.77678571,41.24137931,28.29130435,23.74349442,30.40996169,24.84848485,47.05128205,42.88793103,50.47478992,32.90747331,39.2283737,36.14801444,18.87272727,25.16319444,41.37603306,30.61616162,38.54365079,34.35319149,55,26.20689655,32.85766423,29.7282748,39.68538665,20.62380649,23.02970852,36.90714763,22.07427894,21.34418483,24.1288585,19.48829501,20.97725162,21.74793388,20.60782681,26.43218758,18.93515641,19.20646955,38.2846835,35.69142125,19.86731844,38.63619744,23.4928527,22.94283517,25.43772563
33.43040186,37.48591549,15.88622962,32.57288849,42.28909953,39,44.72925764,36.61111111,65.02164502,24.7260274,37.12871287,23.56903766,29.28853755,48.11160714,44.16206897,31.01304348,25.86245353,32.01915709,26.76623377,50.02991453,46.25,56.35714286,34.92170819,41.46366782,39.61371841,20.31636364,27.66319444,45.46694215,32.7037037,41.9047619,37.19148936,57.88938053,28.03017241,35.5,31.53037683,43.13437224,22.5111394,25.8323991,39.85637943,24.3658633,23.49698083,25.60596644,20.62771908,23.14298979,24.0785124,22.61865112,28.55582201,20.26724674,20.28556988,41.25942932,38.38028169,21.28840782,42.03656307,26.37248809,25.66008716,28.66877256
33.93709959,40.02112676,15.97988207,34.67688608,45.57819905,42.05990783,47.34934498,39.97008547,69.88311688,25.91438356,40.33168317,25.87029289,30.19762846,53.06696429,47.10344828,33.57826087,28.27881041,34.07279693,29.12121212,53.13247863,49.46982759,61.76470588,37.19928826,43.79584775,43.6101083,22.52,31.15625,49.21487603,34.78114478,45.15873016,40.17021277,61.01769912,30.97844828,38.97810219,33.41963599,47.00676272,24.83450032,29.39181614,43.02939212,27.58988542,26.7970596,27.4974104,22.42179407,26.08402971,27.11983471,25.14571191,30.5702105,22.06960845,22.00404347,44.59494916,41.34763124,23.41829609,45.92321755,29.6664595,28.9412971,31.90433213
34.51951077,43.57042254,16.20881027,36.88007214,48.95734597,44.87096774,50.2489083,43.43162393,75.13852814,27.62671233,43.66336634,28.56485356,31.3715415,59.10714286,50.51724138,36.1173913,30.74349442,36.39846743,31.78787879,56.70940171,52.75862069,67.31092437,39.83274021,46.55017301,48.53068592,25.27272727,35.27777778,53.26446281,37.08080808,48.44047619,43.13617021,64.86725664,34.84051724,42.83576642,35.72673673,51.36724493,27.28516868,33.31558296,46.63660655,31.30383248,30.76923077,29.97099648,24.70892894,29.56592386,30.5785124,27.79766861,32.84572342,24.26558939,24.66515037,48.43227288,44.94238156,26.28142458,50.67641682,33.22974933,32.58138939,35.36552347
35.68433314,47.6056338,16.90253208,39.16441238,51.99052133,47.69585253,53.41921397,46.6965812,80.53246753,29.5890411,47.07920792,31.11715481,32.8972332,64.80803571,54.21724138,38.60869565,33.17100372,38.65900383,34.37229437,60.81196581,56.00431034,73.02521008,42.56227758,49.68858131,54.24909747,28.15636364,39.48958333,57.47933884,39.6969697,51.97222222,46.04255319,69.51327434,38.92241379,46.47080292,38.18764419,55.85710085,29.58943348,37.04316143,50.501002,34.96641644,34.72564978,32.96043091,27.16594158,32.99210771,33.95454545,30.42048293,35.33173461,26.38698985,28.14505939,52.49918006,48.76120359,29.38896648,56.04021938,36.48850218,36.01640605,38.77707581
36.96563774,51.17605634,17.94311481,41.49984971,54.53554502,50.44700461,56.56331878,49.82905983,85.55411255,31.51712329,50.50990099,33.38912134,34.04347826,69.40625,58.06896552,41.07391304,35.56505576,40.651341,36.80952381,64.82905983,59.45258621,78.64285714,45.04270463,53,60.06137184,30.77454545,43.39236111,61.68181818,42.5016835,55.42460317,48.86382979,74.2920354,42.53017241,49.77007299,40.67418611,59.7471332,31.70910248,40.32230942,54.19839679,38.17858554,37.99684957,36.15703335,29.25212347,36.09563603,36.95454545,32.83513739,37.89768185,28.30536565,31.7487996,56.15939652,52.29513444,32.22765363,61.36380256,39.47172157,39.02332735,42.2698556
39.17880023,54.73943662,19.69129379,44.09377818,57.34597156,53.21198157,60.07423581,52.94871795,90.82251082,33.51712329,54.19306931,35.70292887,35.60079051,73.58482143,62.34482759,43.57826087,38.2267658,42.67049808,39.35064935,68.98717949,63.49137931,84.50840336,47.72241993,57.12802768,65.94584838,33.45454545,47.51041667,66.33471074,45.96969697,59.23412698,51.91489362,79.24778761,46.15086207,53.31021898,43.04024609,63.16671567,33.84150223,43.61827354,57.748831,41.53694192,41.29692833,39.73482494,31.23472136,39.21309192,39.97107438,35.84512906,40.69544365,30.2403149,35.22112712,59.24237455,55.37772087,34.97555866,66.77513711,42.54609488,42.11740579,46.07400722
42.12580082,58.09859155,21.85223725,46.91914638,59.79620853,55.74654378,63.7860262,56.14102564,96.01731602,35.77739726,58.15346535,38.12970711,37.35177866,77.62053571,67,46.08695652,41.27509294,44.83908046,42.03463203,73.0042735,68.15948276,90.61764706,50.84341637,62.12110727,70.66064982,36.49818182,52.10763889,71.48760331,50.15824916,63.42460317,55.43404255,82.47787611,50.0862069,57.21532847,45.24480902,65.73654807,36.30490134,47.18890135,60.95524382,45.29039905,44.9461801,43.39548374,33.30640149,42.79712163,43.29338843,39.32972523,43.89288569,32.41557903,38.76674248,60.19350607,57.01984635,38.09357542,72.21206581,45.99751398,45.43194053,50.21209386
46.22597554,61.64084507,24.6964967,50.12623986,62.43127962,58.18894009,67.65502183,59.4017094,100.995671,38.57191781,62.44059406,40.84937238,40.10671937,81.81696429,72.02413793,48.76956522,44.88104089,47.36781609,45.13852814,76.42307692,73.69396552,97.44957983,54.81494662,68.13148789,71.23826715,40.13454545,57.61458333,77.21900826,55.65656566,68.51984127,59.56170213,81.2699115,54.625,61.75182482,46.68802871,65.64833872,39.15658816,51.2808296,63.80427522,49.83405768,49.33840903,45.59146468,35.66811684,47.01253482,47.28512397,43.72606162,47.42073008,35.03211104,42.6762699,56.73991473,54.83354673,42.09846369,76.48994516,49.87155583,49.44116893,55.06768953
50.61153174,64.83802817,27.6344086,53.43252179,64.5971564,60.33640553,71.47161572,62.14957265,104.3419913,41.94178082,66.5990099,43.58577406,43.47826087,86.01339286,76.4137931,51.34782609,48.9330855,50.16475096,48.35497835,76.4957265,80.05603448,104.0882353,59.39501779,73.48442907,64.81227437,44.25454545,63.87847222,82.75619835,62.27946128,74.09920635,64.14042553,74.55752212,59.49568966,66.85036496,45.62932581,60.91443693,42.44748568,55.59697309,64.76285905,54.81232714,53.88028354,44.16822043,38.24321525,51.52506964,51.76446281,48.86344713,51.00719424,38.02154547,47.17462724,49.13086258,48.1978233,46.64804469,77.0274223,53.83675161,53.58369649,60.01805054
54.64764123,67.95774648,30.33992369,56.51638112,66.38388626,61.58064516,74.26637555,64.3034188,104.1428571,45.76369863,69.85148515,46.07949791,47.44268775,89.61160714,78.59655172,53.49130435,52.86245353,52.98850575,51.52813853,72.03846154,86.75431034,109.4831933,64.5088968,75.71972318,53.93501805,48.47272727,70.32291667,86.85950413,68.87878788,79.25793651,68.68085106,64.91150442,64.46982759,72.18978102,42.0328121,51.91708321,45.76702737,59.38901345,62.23446894,59.77874358,57.99422421,39.24383675,40.78516677,55.83333333,56.02066116,54.57951707,53.69837463,41.10213383,51.68814759,39.81633322,39.25416133,51.39664804,72.38391225,57.59270769,57.65188413,64.2599278
58.18287711,71.33802817,32.98647242,59.07123535,66.98104265,61.62672811,74.41048035,65.22649573,97.87878788,50.3869863,71.13861386,48.28451883,52.3715415,92.82589286,75.65517241,54.62173913,56.87732342,56.0651341,54.64502165,63.16239316,93.86637931,110.6302521,70.47330961,71.35986159,42.6967509,53.12727273,76.92013889,86.88842975,73.35690236,82.51190476,72.7787234,55.98672566,69.90086207,78.18613139,36.25480646,41.55542488,48.94971356,62.76065022,55.34402138,64.66613987,61.64347598,32.80919826,43.42863062,59.6634169,60.01239669,61.06161532,54.28457234,44.4313238,56.69193834,32.15152509,31.64852753,56.23952514,62.86288848,60.78931013,61.14586004,67.19314079
60.80372743,75.0915493,35.91050989,59.89480012,66.06635071,59.15668203,69.47598253,63.43162393,86.06060606,55.89041096,68.06930693,49.83263598,58.48616601,94.95535714,67.5862069,53.56521739,59.85130112,59.38697318,57.31601732,53.27777778,99.10775862,104.105042,77.55516014,61.68512111,34.71841155,58,82.91666667,80.11157025,72.14478114,80.78174603,74.41276596,49.46902655,75.76293103,84.1350365,30.351192,32.93149074,52.15467855,64.9103139,45.501002,69.35203477,64.60225781,27.2570955,46.05344935,62.80640669,63.40082645,67.8184846,50.63415934,48.08369588,62.12534749,26.73007543,26.45006402,61.3372905,50.70201097,63.10337684,64.05280697,67.38718412
63.2498544,78.96478873,39.55254943,57.1475804,62.4028436,53.19354839,61.13537118,57.42307692,72.28138528,61.78082192,60.57920792,49.83263598,65.28458498,95.19196429,56.68965517,49.63913043,59.78810409,62.14559387,58.41125541,45.05555556,97.77155172,90.44957983,84.74377224,50.79584775,28.95306859,62.60727273,86.01736111,68.45867769,64.46801347,73.26587302,71.19148936,44.74778761,81.32327586,87.62773723,25.41143297,26.91267274,53.82877148,64.21804933,35.79492318,72.61951798,65.47650302,23.22353429,48.12512948,63.10817084,65.34297521,74.05079101,43.08553157,51.59105034,67.87212535,23.18793047,23.04737516,66.26047486,39.2321755,62.4818728,64.88079979,62.19765343
65.23005242,82.48591549,43.68019424,50.01502855,55.72037915,44.87096774,51.13537118,48.33333333,61.13852814,65.21575342,50.90594059,46.89121339,70.4229249,90.81696429,47.13793103,43.63913043,54.67286245,62.36398467,56.1038961,39.68803419,87.70258621,74.20168067,88.19572954,42.93079585,25.09025271,64.99272727,82.42013889,56.00413223,52.8956229,62.1547619,63.14893617,41.81415929,84.64224138,84.73357664,22.19174571,23.30785063,52.10057288,58.19226457,28.56713427,71.35519557,61.9243896,20.69608452,47.65485809,58.36350975,62.9338843,76.53205662,34.4337863,52.77190802,72.81526409,21.14463759,20.95710627,69.22835196,30.70201097,57.37103791,61.96616252,52.01714801
67.1927781,85.82394366,47.83211932,41.55996393,47.97630332,37.31336406,43.26200873,39.21794872,53.83982684,63.04794521,42.88613861,41.67364017,70.67193676,82.23214286,40.7,37.43478261,46.81412639,59.04214559,50.64935065,36.53846154,73.44827586,61.24789916,84.86476868,38.29411765,22.62454874,62.98181818,72.54513889,46.99586777,42.77104377,52.06349206,53.54468085,39.88053097,82.9612069,75.98540146,20.53319662,21.26727433,46.17122852,48.99103139,24.35871743,64.50809957,54.14281964,19.27284027,44.17443547,49.49628598,55.61983471,72.38551207,27.87903011,49.84462399,75.46878949,20.02951787,19.75992318,67.60824022,25.83912249,48.98073337,55.07049474,40.70397112
69.20792079,88.19014085,52.72285813,34.33423505,41.43601896,32.5483871,37.80349345,32.22222222,49.13419913,55.10273973,37.49009901,35.57740586,64.66403162,71.16071429,36.68965517,32.33478261,38.73605948,52.72030651,43.34632035,34.24358974,60.94827586,52.38235294,74.19928826,35.28373702,21.02166065,55.67272727,58.95833333,41.06198347,35.93602694,44.82936508,45.4893617,38.65929204,75.07327586,63.66058394,19.56677775,20.10291091,37.84213877,39.02186099,22.08750835,53.18056104,44.04568128,18.45866998,37.84338098,39.43129062,44.86363636,60.64529559,24.1140421,42.80712658,73.19433915,19.43916038,19.14212548,60.68435754,22.98720293,39.50694013,45.6626506,32.18862816
71.28712871,89.50704225,58.24835241,30.05710851,37.5971564,30.0921659,34.99126638,27.94871795,46.04761905,45.4109589,34.05940594,30.64016736,55.08695652,61.53125,34.23103448,28.65217391,32.86245353,45.65900383,36.87012987,32.73504274,52.85775862,46.56722689,61.38790036,33.27681661,20.08303249,45.41818182,47.14236111,37.20247934,31.84175084,40.09126984,39.88510638,37.84513274,63.04741379,52.79927007,19.1053576,19.41487798,30.30872056,31.61434978,20.70808283,41.59225603,34.81228669,17.99668531,31.28858504,31.49953575,34.94628099,46.66944213,21.77724487,34.38367516,64.87995957,19.0652673,18.74839949,49.65083799,21.2797075,31.80650508,36.43424763,27.01714801
72.68491555,87.62676056,64.58550121,27.28283739,35.22748815,28.78801843,33.59388646,25.35470085,43.85281385,37.67123288,31.42079208,27.0292887,46.19367589,54.13839286,32.35517241,26.04347826,28.41263941,39.69348659,31.89177489,31.6965812,47.11206897,42.29831933,50.36654804,31.73010381,19.42238267,35.80727273,38.13541667,34.49173554,28.71043771,36.77380952,35.88510638,37.34513274,50.84913793,44.40510949,18.74647526,19.04439871,24.95225971,26.21356502,19.93987976,32.39826156,27.97847204,17.69214833,25.91050342,25.95171773,27.82231405,34.90008326,20.17053024,27.43526,53.07808946,18.82584454,18.59795134,38.6627095,20.24497258,26.04723431,29.16431684,23.47924188
73.59930111,81.88028169,70.21505376,25.64773069,34.12322275,28.18894009,32.83842795,24.05982906,42.55411255,32.94520548,29.7029703,24.69874477,40.15810277,49.24107143,31.13793103,24.43478261,25.47583643,35.63218391,28.57142857,31.06837607,43.13362069,39.50840336,43.1316726,30.69204152,19.09747292,29.10181818,32.53472222,32.67355372,26.53198653,34.53571429,33.1787234,37.06637168,41.69396552,39.1350365,18.59266855,18.81799471,21.93825589,23.00168161,19.4488978,26.65744765,23.78577054,17.52641392,22.5336648,22.55571031,23.70661157,27.89342215,19.22994937,23.09301844,40.91483447,18.69465398,18.52432778,30.15712291,19.68190128,22.60824529,24.45526788,21.37635379
73.86721025,72.9084507,74.47103711,24.75804028,33.507109,27.98617512,32.56331878,23.44871795,41.87445887,29.95547945,28.52970297,23.23430962,36.53359684,46.25,30.4137931,23.39130435,23.61710037,33.26819923,26.41991342,30.72649573,40.61637931,37.73109244,38.53024911,30.09342561,18.90613718,25.10181818,28.87847222,31.66528926,25.18518519,33.1468254,31.41702128,36.87168142,35.86206897,35.7189781,18.43117149,18.75036754,20.26416295,21.20795964,19.23847695,23.46898459,21.63297453,17.44976176,20.74373317,20.70566388,21.35123967,23.81348876,18.78497202,20.82660037,32.22137983,18.65201705,18.53393086,25.21997207,19.45155393,20.77273669,21.95078185,20.30685921
73.26732673,62.25352113,75.37287548,24.23504659,33.25592417,27.83410138,32.40174672,23.14957265,41.45887446,27.85273973,27.88613861,22.18828452,33.88537549,44.20982143,30.04482759,22.7826087,22.41635688,31.64750958,25.03463203,30.56837607,38.89224138,36.69327731,35.36298932,29.73356401,18.7833935,22.50909091,26.48263889,30.96280992,24.42087542,32.25,30.2,36.72566372,32.02586207,33.41970803,18.37990259,18.75036754,19.25525143,20.18778027,19.07147629,21.57250099,20.33867157,17.42282992,19.71617982,19.62163417,19.92975207,21.3988343,18.59046096,19.45929149,26.20672226,18.59626107,18.49231754,22.49650838,19.31627057,19.70167806,20.46398359,19.72021661
70.43098427,52.3028169,72.29621922,24.00661256,33.08056872,27.77419355,32.25764192,23.07692308,41.26839827,26.43835616,27.53960396,21.56066946,32.25296443,43.04910714,29.8862069,22.37826087,21.78438662,30.61302682,24.15584416,30.48290598,37.81465517,35.99579832,33.17793594,29.60899654,18.72563177,20.75272727,24.95486111,30.5785124,24.00673401,31.75793651,29.56170213,36.66814159,29.48275862,32.04379562,18.28505511,18.70920318,18.68236792,19.64686099,19.09485638,20.38719874,19.60357049,17.42282992,19.12782266,18.97168059,19.1322314,20.17901749,18.40394351,18.63061943,23.08061663,18.56346343,18.4603073,20.87988827,19.20658135,19.06567226,19.73852858,19.37274368
65.05532906,44.20422535,64.03052376,23.83528705,33.09478673,27.78801843,32.12663755,22.91880342,41.16883117,25.4109589,27.32673267,21.08786611,31.02766798,42.14285714,29.76896552,22.14347826,21.41263941,29.8467433,23.45021645,30.41452991,36.99568966,35.64285714,31.51957295,29.4567474,18.72563177,19.51636364,23.88888889,30.2892562,23.71380471,31.45634921,29.13617021,36.66814159,27.55603448,31.13138686,18.27736478,18.70920318,18.35455124,19.29091928,19.10487642,19.75503753,19.18351273,17.45804848,18.74249016,18.56313835,18.74793388,19.42964197,18.28670397,18.06505076,21.07657316,18.48802886,18.50192061,19.90223464,19.12248629,18.60990263,19.32837734,19.22382671
57.71694817,39.36619718,52.37599723,23.77517283,33.06635071,27.74193548,32.17030568,22.91880342,41.08225108,24.77054795,27.19306931,20.80753138,30.36758893,41.77232143,29.66551724,22.01304348,21.2267658,29.33716475,23.01731602,30.32905983,36.5387931,35.32352941,30.58007117,29.42214533,18.74729242,18.81090909,23.30902778,30.09504132,23.51178451,31.25793651,28.92340426,36.84513274,26.39224138,30.58394161,18.27736478,18.69156131,18.15085933,19.08632287,19.18169673,19.38759384,18.98923602,17.47047856,18.54775223,18.3542247,18.51239669,19.0549542,18.30535572,17.78123058,19.89638615,18.5208265,18.55633803,19.33310056,19.11151737,18.33436917,19.17457062,19.13357401
50.4950495,37.27464789,40.89490114,23.70604148,33.08056872,27.6359447,32.15283843,22.86324786,40.995671,24.46232877,27.04455446,20.57322176,29.93280632,41.47321429,29.63103448,21.98695652,21.08921933,29.03065134,22.78354978,30.35470085,36.3362069,35.26470588,30.04626335,29.37716263,18.71119134,18.46181818,22.99652778,29.98760331,23.44444444,31.15079365,28.83829787,36.82743363,25.64655172,30.2080292,18.32863368,18.76800941,18.09993635,18.95459641,19.20507682,19.28091663,18.88422158,17.48498032,18.41723638,18.3542247,18.35950413,18.78850958,18.26005862,17.64449969,19.3328279,18.55362414,18.62035851,19.05377095,19.03839122,18.20385333,19.03870802,19.07490975
44.28072219,36.31690141,31.63371488,23.71505861,32.95260664,27.64976959,32.15283843,22.85042735,40.90909091,24.27054795,27.04455446,20.44769874,29.83003953,41.28125,29.63103448,21.94347826,21.02973978,28.82375479,22.71428571,30.34188034,36.28017241,35.19747899,29.75088968,29.30795848,18.72563177,18.24363636,22.88194444,29.87603306,23.4006734,31.08333333,28.86382979,36.9159292,25.22844828,30.09854015,18.30299923,18.80917377,18.07765754,18.8985426,19.24849699,19.13472936,18.86846941,17.47047856,18.38201782,18.30779944,18.33471074,18.60949209,18.22541966,17.58856433,19.07252969,18.59626107,18.60755442,18.93505587,18.98720293,18.12720116,18.98743912,18.99819495
40.02912056,35.77464789,25.9556018,23.6850015,33.09478673,27.69585253,32.2139738,22.76495726,40.85281385,24.18835616,27.09405941,20.40585774,29.72332016,41.25,29.63103448,21.9,20.90334572,28.80076628,22.72727273,30.32905983,36.29310345,35.13865546,29.43060498,29.2733564,18.76173285,18.09818182,22.84722222,29.95867769,23.42424242,31.07142857,28.90638298,36.73893805,24.98706897,30.0620438,18.28505511,18.82681564,18.0872056,18.84248879,19.27187709,19.12287633,18.83171436,17.52019888,18.34058421,18.28458682,18.30578512,18.48459617,18.09219291,17.54713072,18.95375284,18.59626107,18.59795134,18.87918994,18.96526508,18.1126994,18.84901307,19.0433213
37.40827024,35.23239437,21.87651752,23.75413285,33.04739336,27.70967742,32.22707424,22.76495726,40.90909091,24.08561644,27.14356436,20.38912134,29.68379447,41.41517857,29.59655172,21.83913043,20.88104089,28.65900383,22.75757576,30.37179487,36.3362069,35.15546218,29.28825623,29.1799308,18.79783394,18.04727273,22.82291667,29.92975207,23.46801347,31.05952381,28.88085106,36.81415929,24.92672414,30.02554745,18.27736478,18.79741253,18.05537874,18.75840807,19.28189713,19.09521928,18.8422158,17.56784752,18.29915061,18.17548747,18.31818182,18.41382182,18.07354117,17.54091568,18.87035633,18.638898,18.60755442,18.8896648,18.98720293,18.0919826,18.81568829,19.08844765
35.99301107,34.6971831,19.46930281,23.7661557,33.04739336,27.68202765,32.08296943,22.80769231,40.83549784,24.06506849,27.19306931,20.36401674,29.72332016,41.59375,29.64482759,21.81304348,20.85501859,28.51724138,22.74025974,30.42735043,36.47844828,35.15546218,29.20640569,29.1349481,18.83393502,17.97454545,22.83680556,29.95867769,23.51178451,31.12301587,28.88085106,36.68141593,24.90086207,29.96350365,18.28505511,18.80917377,17.99172502,18.75,19.31529726,19.09521928,18.82383828,17.64449969,18.28672053,18.16852368,18.26446281,18.40133222,18.08419931,17.56163248,18.895628,18.60610036,18.62996159,18.90013966,18.96526508,18.154133,18.75672904,19.1200361
35.39312755,34.36619718,17.88761707,23.80522994,33.01895735,27.70967742,32.00873362,22.70512821,40.8961039,24.01712329,27.26237624,20.36401674,29.80237154,41.74107143,29.67931034,21.79565217,20.94052045,28.30268199,22.6969697,30.55555556,36.55172414,35.08403361,29.24199288,29.07612457,18.84476534,17.92727273,22.78819444,30,23.49158249,31.09920635,28.90638298,36.90265487,24.88362069,29.81751825,18.26967444,18.83857689,18.01400382,18.76961883,19.36205745,19.01619913,18.81596219,17.58234929,18.24528693,18.1917363,18.23553719,18.35970025,18.12683187,17.56163248,18.895628,18.57330272,18.62035851,18.93505587,18.92870201,18.25771701,18.74647526,19.10198556
34.86895748,34.15492958,16.92681235,23.82626991,33.03317536,27.68202765,32.09606987,22.66239316,40.85281385,23.98287671,27.29207921,20.36401674,29.86956522,41.78571429,29.75862069,21.75217391,20.96654275,28.17241379,22.71428571,30.5,36.58189655,35,29.2633452,29.04152249,18.88086643,17.89090909,22.77777778,30.04132231,23.47811448,31.12301587,28.94893617,36.99115044,24.82758621,29.73357664,18.26967444,18.89738312,18.00445576,18.76961883,19.41549766,18.99249309,18.78970858,17.56163248,18.27221877,18.22887651,18.2768595,18.34721066,18.13749001,17.52019888,18.92089967,18.53066579,18.62035851,18.96997207,18.96526508,18.29293557,18.73109459,19.08844765
34.30401864,34.01408451,16.43080125,23.86534415,32.90521327,27.57142857,32.15283843,22.63675214,40.86580087,23.89383562,27.34158416,20.33472803,29.96047431,41.72767857,29.72413793,21.73913043,20.95539033,28.01915709,22.74025974,30.58547009,36.49568966,35,29.3594306,28.99653979,18.89169675,17.89090909,22.76736111,30.05371901,23.47811448,31.21825397,28.96595745,37.11061947,24.81465517,29.6350365,18.25173033,18.97383123,17.99172502,18.79764574,19.46225785,18.97668906,18.81596219,17.54091568,18.23700021,18.22887651,18.30578512,18.2889259,18.11883826,17.49948208,18.87035633,18.57330272,18.66197183,18.99441341,19.04936015,18.34058421,18.75672904,19.10198556
33.93709959,33.73239437,16.12903226,23.89540126,32.81042654,27.57142857,32.03930131,22.61965812,40.96536797,23.85958904,27.36138614,20.30543933,30.06719368,41.875,29.7,21.69565217,20.97769517,27.91954023,22.75757576,30.61111111,36.56465517,35.12605042,29.2633452,29.0899654,18.94223827,17.84363636,22.77777778,30.01239669,23.49158249,31.23015873,29.11914894,37.19911504,24.85775862,29.59854015,18.27736478,19.04439871,17.98217696,18.85369955,19.4488978,19.07151324,18.82383828,17.64449969,18.22457013,18.23816156,18.30578512,18.2764363,18.13749001,17.56163248,18.85266616,18.61921942,18.6715749,18.98393855,19.13345521,18.38201782,18.85926685,19.05685921
33.70413512,33.73239437,15.9556018,23.95551548,32.82938389,27.61751152,32.05240175,22.49145299,41.00865801,23.82534247,27.42574257,20.30543933,30.11857708,41.96428571,29.65517241,21.72608696,20.97769517,27.8045977,22.82683983,30.75641026,36.56465517,35.21008403,29.2633452,29.1799308,18.91696751,17.82909091,22.78819444,30.09504132,23.49158249,31.25793651,29.16170213,37.24336283,24.84051724,29.58759124,18.26967444,19.10320494,18.01400382,18.95459641,19.47227789,19.07151324,18.83171436,17.65071473,18.16241972,18.23816156,18.33471074,18.2889259,18.16413536,17.60306609,18.80970432,18.59626107,18.6715749,18.99441341,19.17001828,18.51460534,18.90028198,19.08844765
33.47117065,33.75352113,15.77176552,24.03666967,32.92417062,27.6359447,32.13973799,21.75213675,41.02597403,23.79109589,27.44059406,20.32217573,30.10671937,42.12946429,29.65517241,21.6826087,20.99256506,27.8045977,22.91341991,30.78205128,36.5387931,35.25210084,29.19217082,29.29757785,18.91696751,17.84363636,22.85763889,30.21900826,23.54545455,31.19047619,29.31914894,37.35840708,24.88362069,29.67153285,18.32094335,19.10320494,18.09993635,19.03026906,19.49565798,19.12287633,18.74507745,17.65071473,18.10026932,18.22191272,18.37603306,18.35970025,18.20676792,17.60928113,18.82739449,18.58642178,18.60755442,18.99441341,19.19561243,18.62440439,18.99512945,19.07490975
